pl_name,pl_radj,pl_bmassj,pl_orbper,st_teff
Kepler-249 d,0.14000000,0.00972000,15.36845900000,3568.00
Kepler-254 d,0.22300000,0.02140000,18.74647700000,5957.00
SPECULOOS-3 b,0.08716225,0.00281000,0.71912603000,2800.00
Kepler-363 d,0.18300000,0.01530000,11.93212500000,5593.00
Kepler-366 b,0.13000000,0.00859000,3.28195900000,6209.00
Kepler-141 b,0.06200000,0.00080900,3.10767500000,4910.00
Kepler-142 d,0.19300000,0.01670000,41.80911800000,5790.00
Kepler-400 b,0.14700000,0.01060000,9.02438900000,5886.00
Kepler-204 c,0.16000000,0.01210000,25.66059300000,5812.00
WASP-41 c,1.17000000,3.18000000,421.00000000000,5545.00
Kepler-312 c,0.28100000,0.03170000,19.74741200000,6115.00
Kepler-286 d,0.11900000,0.00733000,5.91432300000,5580.00
Kepler-91 b,1.36700000,0.81000000,6.24658000000,4550.00
HR 8799 b,1.20000000,7.00000000,170000.00000000000,7204.58
HR 8799 d,1.20000000,10.00000000,37000.00000000000,7204.58
HR 8799 e,1.17000000,10.00000000,20815.60000000000,7400.00
TOI-4495 b,0.22151880,0.02422691,2.56699000000,6210.00
HD 176986 d,0.22200000,0.02126934,61.37600000000,4931.00
Kepler-354 b,0.16400000,0.01270000,5.47666000000,4648.00
Kepler-368 b,0.29100000,0.03360000,26.84768000000,5502.00
Kepler-135 b,0.16100000,0.01240000,6.00253000000,6090.00
Kepler-383 b,0.11800000,0.00724000,12.90453200000,4710.00
HAT-P-66 b,1.59000000,0.78300000,2.97208600000,6002.00
WASP-118 b,1.44000000,0.51400000,4.04604350000,6410.00
WASP-7 b,1.33000000,0.96000000,4.95464160000,6400.00
XO-4 b,1.25000000,1.42000000,4.12508000000,6397.00
KELT-2 A b,1.35000000,1.70000000,4.11379000000,6327.00
K2-30 b,1.03900000,0.57900000,4.09850300000,5425.00
WASP-101 b,1.43000000,0.51000000,3.58572000000,6380.00
Kepler-104 c,0.27900000,0.02247458,23.66820500000,5711.00
Kepler-369 c,0.12600000,0.00809000,14.87157200000,3591.00
Kepler-371 b,0.16900000,0.01330000,34.76327800000,5666.00
Kepler-147 b,0.13600000,0.00930000,12.61058400000,6012.00
Kepler-132 d,0.13800000,0.00951000,18.01019900000,6003.00
Kepler-208 c,0.12400000,0.00790000,7.46662300000,6092.00
Kepler-487 c,0.23909359,0.02410000,38.65199760000,5444.00
Kepler-316 c,0.10300000,0.00521000,6.82776600000,4204.00
Kepler-313 b,0.22600000,0.02180000,14.97041800000,5727.00
Kepler-372 c,0.18600000,0.01580000,20.05376300000,6509.00
Kepler-373 b,0.12100000,0.00761000,5.53530900000,5787.00
HD 176986 c,,6.60100000,16.81240000000,4931.00
Kepler-151 c,0.18600000,0.01580000,24.67461200000,5460.00
Kepler-386 c,0.14100000,0.00982000,25.19345800000,5178.00
Kepler-215 c,0.15800000,0.01190000,14.66710800000,5739.00
Kepler-404 b,0.11300000,0.00678000,11.82985100000,5654.00
HD 3167 d,0.17100000,0.01362370,8.41120000000,5261.00
Kepler-317 b,0.18600000,0.34500000,5.52424200000,5497.00
Kepler-319 c,0.23500000,0.02330000,6.94135700000,5526.00
Kepler-375 c,0.23600000,0.02360000,19.98632600000,5826.00
Kepler-356 c,0.16100000,0.01240000,13.12163200000,6133.00
Kepler-387 b,0.09200000,0.00340000,6.79163600000,5774.00
Kepler-388 b,0.07200000,0.00144000,3.17331500000,4498.00
Kepler-224 e,0.17600000,0.01430000,18.64357700000,5018.00
Kepler-226 d,0.10900000,0.00624000,8.10904400000,5571.00
Kepler-348 b,0.13600000,0.00920000,7.05677000000,6177.00
Kepler-338 b,0.21800000,0.09600000,13.72697600000,5923.00
Kepler-376 c,0.16000000,0.01210000,14.17232700000,5900.00
Kepler-377 c,0.18400000,0.01540000,27.01497600000,5949.00
Kepler-389 b,0.13500000,0.00909000,3.24410700000,5376.00
Kepler-118 b,0.17500000,0.01420000,7.51849600000,5274.00
Kepler-123 c,0.13200000,0.00879000,26.69507400000,6089.00
Kepler-243 c,0.17800000,0.01450000,20.02621800000,5228.00
GJ 3470 b,0.40770809,0.04373407,3.33664960000,3600.00
Kepler-379 c,0.20400000,0.01840000,62.78469700000,6054.00
Kepler-112 c,0.21400000,0.02000000,28.57426300000,5544.00
Kepler-137 c,0.16800000,0.01320000,18.73575300000,5187.00
Kepler-390 b,0.07300000,0.00150000,6.73808800000,5166.00
HD 221420 b,1.07000000,22.90000000,10090.00000000000,5847.00
Kepler-351 c,0.28500000,0.03500000,57.24809000000,5643.00
Kepler-327 b,0.09900000,0.00444000,2.54957500000,3799.00
Kepler-114 b,0.11200000,0.00342952,5.18854900000,4605.00
Kepler-358 c,0.25400000,0.02670000,83.48836900000,5908.00
Kepler-169 c,0.10800000,0.00606000,6.19546900000,4997.00
Kepler-236 b,0.14000000,0.00972000,8.29561100000,3750.00
Kepler-141 c,0.12600000,0.00809000,7.01060600000,4910.00
Kepler-858 b,0.43447230,0.06640000,76.13602028000,5653.00
Kepler-855 b,0.74493710,0.16600000,7.88663110400,5835.00
Kepler-321 c,0.20700000,0.01890000,13.09392100000,5740.00
Kepler-349 b,0.17000000,0.29700000,5.92977800000,5956.00
Kepler-353 c,0.12300000,0.00780000,8.41089400000,3903.00
Kepler-359 c,0.38400000,0.00912437,57.68802000000,6248.00
Kepler-173 b,0.11500000,0.00696000,4.26374200000,6031.00
K2-29 b,1.19000000,0.73000000,3.25883210000,5358.00
Kepler-180 b,0.13400000,0.00899000,13.81712400000,5731.00
Kepler-244 d,0.20600000,0.04800000,20.05040100000,5554.00
Kepler-254 c,0.19200000,0.01000000,12.41218300000,5957.00
WASP-92 b,1.46100000,0.80500000,2.17467420000,6280.00
HD 108202 b,1.17000000,3.00000000,2990.00000000000,4556.03
Kepler-330 c,0.17400000,0.01400000,15.95538700000,5117.00
Kepler-1243 b,0.15612454,0.01170000,16.83207290000,5667.00
Kepler-360 b,0.14700000,0.01060000,3.28967200000,6053.00
Kepler-49 e,0.13900000,0.00326639,18.59610800000,4252.00
Kepler-140 b,0.14400000,0.01010000,3.25427000000,6077.00
Kepler-122 d,0.19600000,0.01720000,21.58747500000,6050.00
HD 27894 c,0.73500000,0.16200000,36.07000000000,4875.00
Kepler-268 c,0.30200000,0.03570000,83.44639300000,6081.00
Kepler-171 c,0.22800000,0.02230000,11.46346200000,5642.00
HD 154345 b,1.22000000,1.19000000,3341.55884000000,5468.00
HD 181433 b,,5.37600000,9.37430000000,4918.00
Kepler-133 c,0.25300000,0.02660000,31.51758600000,5736.00
Kepler-185 b,0.10400000,0.00537000,1.63290000000,5208.00
HD 68988 c,1.09000000,15.03000000,16000.00000000000,5883.41
Kepler-346 b,0.23700000,0.02380000,6.51112700000,6033.00
Kepler-718 b,1.47738424,,2.05234990500,6191.00
Kepler-720 b,0.75028995,0.16800000,4.70832654200,5618.00
Kepler-1241 b,0.23463288,0.02330000,18.55257010000,5261.00
Kepler-495 b,0.46658935,0.07490000,3.41303622100,5346.00
Kepler-281 b,0.25200000,1.01941800,14.64600800000,5723.00
Kepler-288 b,0.14900000,0.01080000,6.09732600000,5918.00
Kepler-394 b,0.14300000,0.01000000,8.00501300000,6402.00
Kepler-189 b,0.10800000,0.00606000,10.39993100000,5235.00
HD 168443 b,1.13000000,7.62800000,58.11187000000,5491.00
Kepler-148 b,0.16100000,0.01230000,1.72936600000,5272.00
Kepler-178 c,0.25700000,0.02720000,20.55280200000,5676.00
Kepler-686 b,1.08395040,,1.59474546300,5649.00
Kepler-468 b,1.19011509,,38.47875706700,5498.00
Kepler-953 c,0.10616469,0.00570000,9.10967112000,5416.00
Kepler-342 b,0.20100000,0.01790000,15.17031800000,6175.00
Kepler-334 c,0.12800000,0.00829000,12.75800500000,5828.00
Kepler-291 c,0.16800000,0.01320000,5.70078600000,6002.00
Kepler-298 c,0.17200000,0.01380000,22.92881000000,4465.00
Kepler-190 c,0.13000000,0.00859000,3.76302400000,5106.00
Kepler-191 c,0.16600000,0.01300000,17.73850600000,5282.00
BD-08 2823 c,1.11000000,0.33000000,237.60000000000,4746.00
HD 10180 f,0.46800000,0.07520000,122.74400000000,5911.00
Kepler-207 c,0.13400000,0.00899000,3.07157100000,5920.00
Kepler-224 b,0.12400000,0.00790000,3.13292400000,5018.00
HD 16905 b,1.11000000,11.30000000,10256.00000000000,4866.12
Kepler-337 c,0.18300000,0.01530000,9.69320100000,5684.00
Kepler-299 d,0.16600000,0.01300000,15.05478600000,5617.00
Kepler-953 b,0.37559104,0.05190000,88.40655258000,5416.00
Kepler-493 b,1.34980819,,3.00387658100,6457.00
Kepler-303 c,0.10200000,0.00489000,7.06114900000,3944.00
Kepler-137 b,0.13100000,0.00869000,8.43638700000,5187.00
HD 187123 c,1.18000000,2.87000000,3810.00000000000,5790.00
HD 217107 b,1.22000000,1.30000000,7.12682000000,5622.00
Kepler-228 b,0.13600000,0.00930000,2.56654600000,6043.00
Kepler-238 c,0.21300000,0.47988788,6.15555700000,5751.00
HD 62364 c,1.07000000,24.93000000,74839.94555000000,6255.00
Kepler-324 c,0.28100000,0.01950738,51.80561200000,5194.00
Kepler-188 b,0.15000000,0.01090000,2.06189700000,6021.00
Kepler-126 b,0.13600000,0.01294360,10.49571100000,6239.00
GJ 1214 b,0.24382235,0.02646082,1.58040453100,3101.00
Kepler-136 c,0.17800000,0.01450000,16.39923500000,6165.00
Kepler-198 c,0.22000000,0.02100000,49.56741600000,5574.00
Kepler-398 b,0.08300000,0.00236000,4.08142300000,4493.00
Kepler-244 c,0.18300000,0.01530000,9.76729200000,5554.00
Kepler-247 b,0.14600000,0.01050000,3.33616000000,5100.00
BD-210397 b,1.25000000,0.70000000,1891.00000000000,4051.00
Kepler-301 d,0.15600000,0.01170000,13.75124300000,5815.00
Kepler-301 c,0.12000000,0.00752000,5.41902600000,5815.00
Kepler-342 d,0.22200000,0.02130000,39.45935700000,6175.00
Kepler-191 b,0.12000000,0.00742000,9.93963200000,5282.00
Kepler-194 d,0.21400000,0.02000000,52.81497300000,6089.00
Kepler-208 e,0.13200000,0.00879000,16.25945800000,6092.00
Kepler-344 c,0.26300000,0.02830000,125.59680900000,5774.00
Kepler-304 d,0.24500000,0.02520000,9.65347100000,4731.00
Kepler-304 c,0.19400000,0.01680000,5.31594600000,4731.00
Kepler-81 d,0.10800000,0.00606000,20.83784600000,4500.00
Kepler-548 b,1.06967615,,4.45419433800,5535.00
Kepler-723 b,1.08751896,,4.08227506800,5539.00
Kepler-197 e,0.08100000,0.00218000,25.20971500000,6004.00
Kepler-200 c,0.14200000,0.00993000,10.22215700000,5678.00
Kepler-346 c,0.27400000,0.03030000,23.85154900000,6033.00
Kepler-350 b,0.16500000,0.05317335,11.18956200000,6186.00
Kepler-306 e,0.20300000,0.01820000,44.84097500000,4954.00
Kepler-84 e,0.23200000,0.02290000,27.43438900000,6031.00
Kepler-265 e,0.23100000,0.02270000,67.83102400000,5835.00
Kepler-217 c,0.16500000,0.01280000,8.58600400000,6171.00
Kepler-220 d,0.08700000,0.00284000,28.12239700000,4632.00
Kepler-351 b,0.27300000,0.01500000,37.05491900000,5643.00
Kepler-352 b,0.07700000,0.00178000,10.05537000000,5212.00
Kepler-84 d,0.12300000,0.00780000,4.22453700000,6031.00
Kepler-310 d,0.22000000,0.02202435,92.87612500000,5797.00
Kepler-282 b,0.09000000,0.00317000,9.22052400000,5602.00
Kepler-282 c,0.10700000,0.00588000,13.63872300000,5602.00
Kepler-220 e,0.11900000,0.00733000,45.90273300000,4632.00
Kepler-154 c,0.26300000,0.02830000,62.30327600000,5690.00
Kepler-353 b,0.07900000,0.00201000,5.79527800000,3903.00
Kepler-85 e,0.11300000,0.00188780,25.21675100000,5436.00
Kepler-55 e,0.13800000,0.00951000,4.61753400000,4503.00
Kepler-310 b,0.10600000,0.00570000,13.93069800000,5797.00
Kepler-286 e,0.15800000,0.01190000,29.22128900000,5580.00
Kepler-368 c,0.34600000,0.04510000,72.37933400000,5502.00
Kepler-356 b,0.14000000,0.00972000,4.61269600000,6133.00
Kepler-354 d,0.11100000,0.00651000,24.20984200000,4648.00
Kepler-313 c,0.22900000,0.02240000,32.27327300000,5727.00
Kepler-142 b,0.17800000,0.01450000,2.02415200000,5790.00
Kepler-487 b,1.01882416,,15.35876840300,5444.00
Kepler-506 b,0.24355429,0.02490000,6.88340550000,6236.00
Kepler-58 d,0.26200000,0.77193540,40.10137100000,6099.00
Kepler-299 e,0.16700000,0.01310000,38.28548900000,5617.00
Kepler-372 b,0.12100000,0.00761000,6.84969200000,6509.00
Kepler-378 c,0.06200000,0.00085200,28.90600900000,4661.00
Kepler-357 c,0.23800000,0.02390000,16.85837000000,5036.00
Kepler-308 c,0.19300000,0.01670000,15.38231000000,5895.00
Kepler-124 b,0.06500000,0.00099000,3.41049300000,4984.00
Kepler-235 b,0.19900000,0.01760000,3.34022200000,4255.00
Kepler-392 c,0.09800000,0.00430000,10.42311800000,5938.00
Kepler-360 c,0.18700000,0.01590000,7.18643400000,6053.00
Kepler-363 b,0.10300000,0.00521000,3.61456800000,5593.00
Kepler-319 d,0.20400000,0.01840000,31.78192500000,5526.00
Kepler-319 b,0.14500000,0.01040000,4.36270500000,5526.00
Kepler-398 c,0.09000000,0.00317000,11.41941200000,4493.00
Kepler-399 b,0.08600000,0.00264000,14.42528100000,5502.00
Kepler-379 b,0.14800000,0.01070000,20.09838000000,6054.00
Kepler-198 b,0.25200000,0.02630000,17.79003700000,5574.00
Kepler-372 d,0.15100000,0.01100000,30.09256800000,6509.00
Kepler-146 b,0.33100000,0.04180000,31.15879900000,5948.00
Kepler-250 b,0.10100000,0.00474000,4.14814100000,5160.00
Kepler-390 c,0.07000000,0.00131000,13.06002200000,5166.00
Kepler-373 c,0.11100000,0.00651000,16.72594800000,5787.00
Kepler-326 b,0.13600000,0.14000000,2.24832900000,5105.00
Kepler-325 c,0.22700000,0.02200000,12.76217200000,5752.00
Kepler-46 d,0.14600000,0.01050000,6.76658900000,5309.00
Kepler-142 c,0.25500000,0.02690000,4.76170200000,5790.00
Kepler-374 d,0.11700000,0.00714000,5.02821900000,5977.00
Kepler-375 b,0.12900000,0.00849000,12.12593400000,5826.00
Kepler-256 b,0.14200000,0.00993000,1.62049300000,5551.00
Kepler-327 d,0.15400000,0.01150000,13.96945700000,3799.00
Kepler-403 c,0.15600000,0.01170000,54.28074900000,6090.00
Kepler-209 c,0.27700000,0.03080000,41.74988200000,5513.00
Kepler-246 c,0.13400000,0.00899000,11.18716100000,5206.00
Kepler-250 d,0.19400000,0.01700000,17.64831200000,5160.00
Kepler-376 b,0.09500000,0.00390000,4.92019900000,5900.00
Kepler-380 c,0.11300000,0.00678000,7.63000400000,6045.00
Kepler-130 d,0.14600000,0.01050000,87.51790500000,5884.00
Kepler-252 b,0.11000000,0.00642000,6.66839100000,4208.00
Kepler-255 b,0.13800000,0.00951000,5.71460600000,5573.00
Kepler-381 b,0.08800000,0.00295000,5.62902100000,6152.00
Kepler-383 c,0.11100000,0.00651000,31.20075100000,4710.00
Kepler-331 d,0.14600000,0.01050000,32.13432800000,4347.00
Kepler-333 c,0.09900000,0.00444000,24.08821000000,4259.00
HATS-33 b,1.23000000,1.19200000,2.54955510000,5659.00
TOI-3856 b,1.21300000,0.54000000,2.04360352000,5622.00
TOI-5789 e,0.30600000,0.03652915,62.98000000000,5185.00
K2-55 b,0.39521881,0.13843948,2.84927100000,4300.00
K2-60 b,0.68300000,0.42600000,3.00265000000,5500.00
Kepler-405 c,0.41600000,0.06160000,29.72668200000,5818.00
Kepler-256 d,0.22100000,0.02110000,5.83917200000,5551.00
Kepler-258 c,0.32200000,0.03990000,33.65307900000,4942.00
Kepler-387 c,0.07900000,0.00201000,11.83754900000,5774.00
Kepler-334 d,0.12600000,0.00809000,25.09849000000,5828.00
Kepler-336 b,0.09100000,0.00328000,2.02482300000,5867.00
Kepler-149 c,0.14400000,0.01010000,55.32832800000,5381.00
Kepler-393 c,0.11900000,0.00733000,14.61361200000,6189.00
Kepler-292 c,0.13100000,0.00869000,3.71533500000,5299.00
Kepler-337 b,0.13700000,0.00940000,3.29278100000,5684.00
Kepler-338 c,0.20900000,0.01910000,24.31085600000,5923.00
Kepler-164 b,0.12600000,0.00809000,5.03503000000,5888.00
Kepler-169 f,0.23000000,0.02260000,87.09019500000,4997.00
Kepler-265 b,0.16600000,0.01300000,6.84626200000,5835.00
Kepler-269 c,0.15100000,0.01100000,8.12789900000,5847.00
Kepler-395 b,0.09200000,0.00340000,7.05434600000,4262.00
Kepler-298 d,0.22300000,0.02140000,77.47363300000,4465.00
Kepler-339 c,0.10300000,0.02300000,6.98805500000,5631.00
Kepler-339 d,0.10400000,0.04600000,10.55834500000,5631.00
Kepler-171 d,0.16900000,0.01330000,39.59551900000,5642.00
Kepler-174 d,0.19500000,0.01710000,247.35373000000,4880.00
Kepler-272 d,0.20100000,0.01790000,10.93730400000,5297.00
Kepler-206 d,0.10600000,0.00570000,23.44281000000,5764.00
Kepler-122 c,0.52400000,0.09120000,12.46598800000,6050.00
Kepler-251 c,0.24700000,0.02550000,16.51404300000,5526.00
Kepler-234 c,0.31300000,0.03810000,7.21205000000,6224.00
KOI-1257 b,0.94000000,1.45000000,86.64766100000,5520.00
OGLE-2008-BLG-355L b,1.15000000,4.60000000,,
Kepler-200 b,0.19000000,0.01630000,8.59480500000,5678.00
Kepler-188 c,0.28500000,0.03240000,5.99655300000,6021.00
Kepler-252 c,0.19200000,0.01660000,10.84846300000,4208.00
Kepler-158 c,0.17000000,0.01340000,28.55138300000,4623.00
TOI-1272 b,0.36863736,0.08495150,3.31599000000,5065.00
KELT-12 b,1.78000000,0.95000000,5.03162300000,6279.00
TOI-5720 b,0.09724345,0.01352931,1.43445550000,3325.00
Kepler-421 b,0.37100000,0.05080000,704.19840000000,5308.00
Kepler-343 c,0.18000000,0.01490000,23.22182000000,5807.00
Kepler-347 c,0.15600000,0.01170000,27.32087100000,6088.00
Kepler-190 b,0.13900000,0.00961000,2.01999900000,5106.00
Kepler-253 c,0.23600000,0.02360000,10.28195100000,5208.00
Kepler-170 c,0.25500000,0.02690000,16.66586300000,5679.00
Kepler-205 c,0.14600000,0.01050000,20.30654600000,4321.00
KELT-7 b,1.60000000,1.39000000,2.73477000000,6768.00
WASP-76 b,1.85400000,0.89400000,1.80988198000,6329.00
WASP-127 b,1.31100000,0.16470000,4.17806203000,5620.00
TOI-216.02,0.71371342,0.05900000,17.16073000000,5026.00
HATS-59 c,1.10000000,12.70000000,1422.00000000000,5670.00
Kepler-202 b,0.14500000,0.01040000,4.06942700000,4668.00
Kepler-214 c,0.19000000,0.01630000,28.77980000000,6169.00
Kepler-192 b,0.24400000,0.02500000,9.92674600000,5479.00
Kepler-196 c,0.20000000,0.01780000,47.42773700000,5128.00
Kepler-245 d,0.27000000,0.06800000,36.27710800000,5100.00
Kepler-101 c,0.11200000,0.01000000,6.02976000000,5667.00
Kepler-154 b,0.20200000,0.01800000,33.04053200000,5690.00
Kepler-359 d,0.35800000,0.00849511,77.09569100000,6248.00
Kepler-256 c,0.19200000,0.01660000,3.38802000000,5551.00
Kepler-254 b,0.34500000,0.04490000,5.82666200000,5957.00
Kepler-184 c,0.17600000,0.02800000,20.30300500000,5788.00
Kepler-248 b,0.26900000,0.02950000,6.30820500000,5190.00
KIC 10001893 b,,,0.21970000000,27500.00
KIC 10001893 c,,,0.32528000000,27500.00
Kepler-172 b,0.21000000,0.01930000,2.94030900000,5526.00
Kepler-205 b,0.13500000,0.00909000,2.75564000000,4321.00
Kepler-257 c,0.48300000,0.07940000,6.58148400000,5180.00
Kepler-217 b,0.19900000,0.01760000,5.37494300000,6171.00
Kepler-174 c,0.13300000,0.00889000,44.00052900000,4880.00
Kepler-251 d,0.24700000,0.02550000,30.13300100000,5526.00
Kepler-423 b,1.19200000,0.59500000,2.68432850000,5560.00
TOI-561 e,0.22455209,0.03901476,77.14400000000,5342.00
LTT 1445 A b,0.11954700,0.00858954,5.35876350000,3562.00
KELT-11 b,1.35000000,0.20500000,4.73620865000,5375.00
TOI-2537 c,1.13000000,7.23000000,1920.00000000000,4870.00
TOI-1749 b,0.12400771,0.17934206,2.38839000000,3985.00
TOI-3819 b,1.17200000,1.11000000,3.24431410000,5859.00
KIC 10001893 d,,,0.81161000000,27500.00
Kepler-361 b,0.12900000,0.00849000,8.48661600000,6169.00
Kepler-362 b,0.07900000,0.00193000,10.32718600000,5788.00
Kepler-218 c,0.28000000,0.03150000,44.69957600000,5502.00
Kepler-193 b,0.21300000,0.01980000,11.38848000000,6335.00
Kepler-253 d,0.28300000,0.03200000,18.11986900000,5208.00
Kepler-192 c,0.24900000,0.02580000,21.22340000000,5479.00
TOI-2346 b,1.43800000,1.24000000,3.33120290000,6480.00
HIP 113103 b,0.16317273,0.01260000,7.61030300000,4930.00
HD 28109 d,0.27745609,0.01824884,84.28990000000,6189.00
WASP-136 b,1.50000000,1.51000000,5.21536178778,6250.00
TOI-1439 b,0.37851667,0.12113455,27.64400000000,5841.00
K2-415 b,0.09055239,0.02359764,4.01796940000,3173.00
WASP-185 b,1.25000000,0.98000000,9.38755000000,5900.00
Kepler-365 c,0.14600000,0.01050000,17.78412900000,6012.00
Kepler-220 c,0.14000000,0.00972000,9.03419900000,4632.00
Kepler-487 d,0.24758145,0.02560000,2.41839003600,5422.00
TOI-1634 b,0.15817674,0.02381788,0.98934550000,3472.00
K2-266 c,0.06289589,0.00091285,7.81400000000,4285.00
HD 110067 g,0.23258136,0.02642936,54.76992000000,5266.00
TOI-1696 b,0.27567181,0.15354197,2.50031100000,3185.00
Kepler-522 b,0.61646891,0.12000000,38.58422849000,6392.00
K2-199 c,0.25426041,0.03901476,7.37448970000,4491.00
TOI-3688 A b,1.16700000,0.98000000,3.24607500000,5950.00
TOI-1723 b,0.30645070,0.03272206,13.72701264300,5777.00
Kepler-670 b,1.17584084,,2.81650485200,5709.00
Kepler-196 b,0.17000000,0.01340000,20.73988600000,5128.00
Kepler-221 c,0.26100000,0.02926107,5.69058600000,5243.00
Kepler-163 c,0.20200000,0.01800000,21.34726200000,5776.00
Kepler-97 c,,1.08000000,789.00000000000,5779.00
Kepler-407 c,1.10000000,12.60000000,3000.00000000000,5476.00
Kepler-427 b,1.23000000,0.29000000,10.29099400000,5800.00
TOI-5728 b,0.11687057,0.00714000,11.49761000000,3419.00
TOI-1246 c,0.21867273,0.02863180,5.90413700000,5213.00
WASP-148 c,1.24000000,0.39200000,34.52400000000,5555.00
Kepler-207 d,0.29500000,0.03450000,5.86807500000,5920.00
Kepler-245 b,0.22900000,0.46182153,7.49019000000,5100.00
Kepler-208 b,0.14500000,0.01040000,4.22864000000,6092.00
Kepler-246 b,0.20900000,0.01910000,4.60182000000,5206.00
Kepler-179 c,0.17800000,0.01470000,6.40013000000,5302.00
Kepler-226 c,0.20300000,0.14200000,5.34955500000,5571.00
Kepler-113 b,0.16200000,0.03700000,4.75400000000,4725.00
Kepler-48 d,0.18200000,0.02500000,42.89610000000,5194.00
Kepler-199 b,0.27700000,0.03100000,23.63760400000,5644.00
